title,url,img,ingredients
Homemade Naan,https://www.budgetbytes.com/naan/,https://www.budgetbytes.com/wp-content/uploads/2015/12/Homemade-Naan-stack-1200-268x200.jpg,"['dry active yeast ', 'sugar ', 'warm water ', 'flour, divided', 'salt ', 'olive oil ', 'plain yogurt ', 'egg ']"
30 minute Posole,https://www.budgetbytes.com/30-minute-posole/,https://www.budgetbytes.com/wp-content/uploads/2015/12/30-Minute-Posole-eat-268x200.jpg,"['yellow onion', 'cooking oil ', 'flour', 'mild chili powder* ', 'tomato paste ', 'ground cumin ', 'garlic powder ', 'cayenne pepper (optional)', 'salt ', 'water ', 'chicken broth** ', 'chopped green chiles ', 'hominy ', 'shredded pork, chicken, or beef (pre-cooked)', 'fresh lime ', 'fresh cilantro ']"
Quick Garlic Parmesan Broccoli,https://www.budgetbytes.com/quick-garlic-parmesan-broccoli/,https://www.budgetbytes.com/wp-content/uploads/2015/12/Quick-Garlic-Parmesan-Broccoli-front-268x200.jpg,"['broccoli (approx. 1 lb.)', 'lemon ', 'olive oil (or butter)', 'garlic', 'grated Parmesan', 'Salt and freshly ground pepper to taste ']"
All-Edge Spicy Brownies,https://www.budgetbytes.com/all-edge-spiced-brownies/,https://www.budgetbytes.com/wp-content/uploads/2015/11/All-Edge-Spiced-Brownies-hand-268x200.jpg,"['flour ', 'unsweetened cocoa powder ', 'granulated sugar', 'salt ', 'cayenne pepper ', 'baking powder', 'cinnamon', 'large eggs', 'vanilla ', 'butter, melted', 'butter (for greasing the muffin tin)']"
Cranberry and Cabbage Salad,https://www.budgetbytes.com/cabbage-and-cranberry-salad/,https://www.budgetbytes.com/wp-content/uploads/2015/11/Cabbage-and-Cranberry-Salad-close-268x200.jpg,"['purple cabbage ', 'dried cranberries ', 'sunflower seeds ', 'feta, crumbled', 'champagne vinaigrette ']"
Sesame Glazed Salmon and Green Beans,https://www.budgetbytes.com/sesame-glazed-salmon-and-green-beans/,https://www.budgetbytes.com/wp-content/uploads/2015/11/Sesame-Glazed-Salmon-and-Green-Beans-above-268x200.jpg,"['salmon filet ', 'fresh green beans ']"
Eggs Florentine Breakfast Pizza,https://www.budgetbytes.com/eggs-florentine-breakfast-pizza/,https://www.budgetbytes.com/wp-content/uploads/2015/11/Eggs-Florentine-Breakfast-Pizza-close-down-268x200.jpg,"['butter ', 'all-purpose flour ', 'whole milk ', 'garlic powder ', 'salt ']"
Slow Cooker Italian Chicken and Peppers,https://www.budgetbytes.com/slow-cooker-italian-chicken-and-peppers/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['bell peppers (any color)', 'yellow onion', 'boneless-skinless chicken breasts or thighs', 'dried basil', 'dried oregano', 'salt and pepper', 'marinara sauce']"
Vegetable Enchilada Casserole,https://www.budgetbytes.com/vegetable-enchilada-casserole/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['small corn tortillas', 'shredded “taco blend” cheese', 'zucchini (about 3/4 lb.)', 'black beans, drained*', 'frozen corn kernels', 'diced green chiles', 'bunch (3-4 each) green onions', 'fresh cilantro (optional)', 'salt']"
Bacon Bean and Potato Soup,https://www.budgetbytes.com/bacon-bean-potato-soup/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['dry navy beans', 'bacon', 'garlic', 'yellow onion', 'carrots', 'celery', 'potatoes', 'chicken broth', 'tomato sauce', 'salt and pepper to taste']"
Dilly Vegetable Dip,https://www.budgetbytes.com/dilly-vegetable-dip/,https://www.budgetbytes.com/wp-content/uploads/2015/10/Dilly-Vegetable-Dip-celery-front-268x200.jpg,"['sour cream', 'lemon pepper', 'salt', 'garlic powder', 'chopped fresh dill']"
Triple Berry Oatmeal Muffins,https://www.budgetbytes.com/triple-berry-oat-muffins/,https://www.budgetbytes.com/wp-content/uploads/2015/10/Triple-Berry-Oat-Muffin-unwrapped-268x200.jpg,"['all-purpose flour', 'whole wheat flour', 'rolled oats', 'brown sugar', 'white sugar', 'salt', 'baking powder', 'cinnamon', 'milk', 'cooking oil', 'large eggs', 'frozen berries']"
Matzo Ball Soup,https://www.budgetbytes.com/matzo-ball-soup/,https://www.budgetbytes.com/wp-content/uploads/2015/10/Matzo-Ball-Soup-above-268x200.jpg,"['vegetable or canola oil', 'garlic', 'yellow onion', 'carrots', 'stalks celery', 'chicken breast (about 3/4 lb.)*', 'chicken broth**', 'water', 'Freshly cracked pepper', 'Few sprigs fresh dill']"
Yellow Rice Chicken Skillet,https://www.budgetbytes.com/yellow-rice-chicken-skillet/,https://www.budgetbytes.com/wp-content/uploads/2015/09/Yellow-Rice-Chicken-SKillet-scooped-268x200.jpg,"['cooking oil', 'bone-in, skin-on chicken thighs', 'salt and pepper', 'garlic, minced', 'turmeric', 'ground cumin', 'cinnamon', 'long grain jasmine rice', 'frozen peas', 'chicken broth*', 'fresh cilantro (optional)']"
Caramelized Banana and Peanut Butter Quesadilla,https://www.budgetbytes.com/caramelized-banana-and-peanut-butter-quesadilla/,https://www.budgetbytes.com/wp-content/uploads/2015/09/Melted-Butter-Banana-Brown-Sugar-268x200.jpg,"['ripe banana', 'flour tortilla', 'peanut butter', 'butter', 'brown sugar', 'cinnamon']"
Parsley Pesto Pasta with Blistered Tomatoes,https://www.budgetbytes.com/parsley-pesto-pasta-with-blistered-tomatoes/,https://www.budgetbytes.com/wp-content/uploads/2015/09/Parsley-Pesto-Pasta-with-Blistered-Tomatoes-close-fork-1-268x200.jpg,"['fresh parsley', 'grated Parmesan', 'garlic', 'salt', 'fresh lemon', 'olive oil']"
Skillet Meatballs and Marinara,https://www.budgetbytes.com/skillet-meatballs-and-marinara/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['Italian sausage (mild, sweet or hot)', 'breadcrumbs', 'large egg', 'yellow onion, finely diced']"
Bowties and Broccoli,https://www.budgetbytes.com/bowties-and-broccoli/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['pasta', 'frozen broccoli florets', 'butter', 'grated Parmesan', 'Salt to taste', 'Freshly cracked pepper to taste', 'crushed red pepper (optional)']"
Easy Homemade Cornbread,https://www.budgetbytes.com/everyday-cornbread/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['yellow cornmeal', 'all-purpose flour', 'sugar', 'baking powder', 'salt', 'milk', 'large egg', 'cooking oil']"
Mexican Red Lentil Stew,https://www.budgetbytes.com/mexican-lentil-stew/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['dry red lentils ', 'olive oil ', 'medium onion ', 'stalks celery ', 'garlic ', 'fire roasted diced tomatoes ', 'chili powder ', 'cumin ', 'turmeric ', 'vegetable broth ', 'dashes hot sauce ', 'medium lime ', 'bunch cilantro ']"
Creamy Spinach Artichoke Pizza,https://www.budgetbytes.com/creamy-spinach-artichoke-pizza/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['all-purpose flour', 'salt', 'instant yeast', 'olive oil', 'water']"
Mini Black Bean Turkey Burgers,https://www.budgetbytes.com/mini-black-bean-turkey-burgers/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['black beans*', 'green onions', 'chili powder**', 'ground cumin', 'garlic powder', 'cayenne pepper', 'salt', 'lean ground turkey']"
Vegetarian Mustard Greens,https://www.budgetbytes.com/vegetarian-mustard-greens/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Vegetarian-Mustard-Greens-close-268x200.jpg,"['olive oil', 'yellow onion', 'garlic', 'vegetable broth*', 'fresh mustard greens, stemmed and cut', 'smoked paprika', 'sugar', 'Freshly cracked pepper', 'crushed red pepper (optional)']"
Creole White Beans with Chicken,https://www.budgetbytes.com/creole-white-beans-with-chicken/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Creole-White-Beans-with-Chicken-above-268x200.jpg,"['navy beans (dry)', 'olive oil', 'garlic', 'yellow onion', 'celery', 'green bell peppers', 'red bell pepper', 'fresh parsley', 'chicken thighs (bone-in or boneless, skin removed)', 'Creole Seasoning', 'dried oregano', 'smoked paprika', 'freshly cracked pepper', 'water']"
Oatmeal Cookie Baked Oatmeal,https://www.budgetbytes.com/oatmeal-cookie-baked-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Oatmeal-Cookie-Baked-Oatmeal-close-268x200.jpg,"['unsweetened applesauce', 'large egg', 'brown sugar', 'vanilla extract', 'cinnamon', 'nutmeg', 'salt', 'baking powder', 'melted butter', 'milk', 'raisins', 'old-fashioned rolled oats']"
Roasted Red Pepper and Feta Frittata,https://www.budgetbytes.com/roasted-red-pepper-and-feta-frittata/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Roasted-Red-Pepper-and-Feta-Frittata-close-268x200.jpg,"['cooking oil', 'garlic', 'baby spinach', 'roasted red peppers', 'feta', 'Salt and pepper to taste', 'crushed red pepper (optional)', 'large eggs', 'whole milk or cream']"
Roasted Red Pepper Hummus Wrap,https://www.budgetbytes.com/roasted-red-pepper-hummus-wraps/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Roasted-Red-Pepper-Hummus-Wrap-268x200.jpg,"['chickpeas', 'lemon juice', 'tahini', 'olive oil', 'ground cumin', 'garlic powder', 'salt', 'water']"
Apple Pie Scones,https://www.budgetbytes.com/apple-pie-scones/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Apple-Pie-Scones-crumble-268x200.jpg,"['large egg', 'unsweetened apple sauce', 'lemon juice', 'sugar', 'medium apple*', 'all-purpose flour (plus a small amount for dusting)', 'salt', 'baking powder', 'cinnamon', 'ground ginger', 'cold butter']"
Simple Tomato Cucumber Salad,https://www.budgetbytes.com/simple-tomato-cucumber-salad/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Tomato-Cucumber-Salad-above-268x200.jpg,"['olive oil', 'red wine vinegar', 'dried oregano', 'salt', 'Freshly cracked pepper']"
Smoky Parmesan Roasted Cauliflower,https://www.budgetbytes.com/smoky-parmesan-roasted-cauliflower/,https://www.budgetbytes.com/wp-content/uploads/2015/08/Smoky-Parmesan-Roasted-Cauliflower-bowl-268x200.jpg,"['smoked paprika', 'dried oregano', 'garlic powder', 'salt', 'Freshly cracked pepper', 'grated Parmesan', 'olive oil', 'cauliflower']"
Garden Vegetable Lasagna Roll Ups,https://www.budgetbytes.com/garden-vegetable-lasagna-roll-ups/,https://www.budgetbytes.com/wp-content/uploads/2015/07/Garden-Vegetable-Roll-Ups-front-1-268x200.jpg,"['lasagna noodles', 'cooking oil', 'garlic', 'yellow onion', 'button mushrooms', 'zucchini', 'carrots', 'dried oregano', 'Salt and Pepper to taste', 'ricotta cheese', 'shredded mozzarella', 'grated Parmesan', 'pasta sauce']"
Garlic Noodles,https://www.budgetbytes.com/garlic-noodles/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['angel hair pasta ', 'garlic ', 'bunch green onions ', 'butter ', 'soy sauce ', 'brown sugar ', 'sesame oil ', 'oyster sauce ']"
Peanut Butter S’mores Pots,https://www.budgetbytes.com/peanut-butter-smores-pots/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['graham crackers', 'butter', 'sugar', 'peanut butter (optional)', 'milk chocolate chips', 'large marshmallows']"
Taco Salad Skillet,https://www.budgetbytes.com/taco-salad-skillet/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['cooking oil ', 'ground beef ', 'chili powder blend', 'ground cumin ', 'dried oregano ', 'garlic powder ', 'cayenne pepper ', 'salt ', 'black beans, drained', 'frozen corn kernels, thawed', 'shredded cheddar cheese ', 'broken tortilla chips ', 'iceberg lettuce ', 'large tomato ', 'green onions ', 'sour cream']"
Tropical Yogurt Overnight Oat Parfaits,https://www.budgetbytes.com/tropical-yogurt-parfaits/,https://www.budgetbytes.com/wp-content/uploads/2015/07/Tropical-Yogurt-Parfaits-front-268x200.jpg,"['rolled oats ', 'yogurt* ', 'bananas ', 'pineapple chunks in juice ', 'mango ', 'shredded coconut ']"
Kale Chicken Caesar Wraps,https://www.budgetbytes.com/chicken-kale-caesar-wraps/,https://www.budgetbytes.com/wp-content/uploads/2015/07/Chicken-Kale-Caesar-Wrap-hand-268x200.jpg,"['lacinato kale (about 5 cups chopped)', 'chickpeas ', 'carrots ', 'rotisserie chicken (2 cups chopped)', 'grated Parmesan ', 'Freshly cracked black pepper ', 'creamy Caesar dressing ', 'large tortillas (burrito size)']"
Zucchini Sausage Ravioli,https://www.budgetbytes.com/zucchini-sausage-ravioli/,https://www.budgetbytes.com/wp-content/uploads/2015/07/Zucchini-Sausage-Ravioli-above-268x200.jpg,"['frozen cheese ravioli ', 'olive oil ', 'Italian Sausage ', 'zucchini ', 'pasta sauce ']"
Pineapple Pork Kebabs,https://www.budgetbytes.com/pineapple-pork-kebabs-no-grill-required/,https://www.budgetbytes.com/wp-content/uploads/2015/06/Pineapple-Pork-Kebab-eaten-268x200.jpg,"['garlic, minced', 'fresh ginger, grated', 'soy sauce ', 'cooking oil', 'honey ']"
Apple Cabbage Slaw,https://www.budgetbytes.com/apple-cabbage-slaw/,https://www.budgetbytes.com/wp-content/uploads/2015/06/Apple-Cabbage-Slaw-bowl-268x200.jpg,"['mayonnaise ', 'Greek style plain yogurt ', 'apple cider vinegar ', 'honey ', 'salt ', 'purple cabbage (about 1.5 lbs.)', 'carrot ', 'Granny Smith apple ', 'raisins ']"
Plum Salad with Lemon Ginger Dressing,https://www.budgetbytes.com/plum-salad-with-lemon-ginger-dressing/,https://www.budgetbytes.com/wp-content/uploads/2015/06/Plum-Salad-above-268x200.jpg,"['fresh grated ginger ', 'fresh lemon juice  ', 'canola (or other light oil)', 'honey', 'salt ', 'Freshly cracked pepper ', 'plums (about 1/2 lb. total)', 'bunch fresh parsley ', 'sliced almonds ', 'cooked bulgur, quinoa, couscous, or rice (chilled)']"
One Pot Roasted Red Pepper Pasta,https://www.budgetbytes.com/one-pot-roasted-red-pepper-pasta/,https://www.budgetbytes.com/wp-content/uploads/2015/06/One-Pot-Roasted-Red-Pepper-Pasta-close-268x200.jpg,"['vegetable broth ', 'Fettuccine ', 'small Vidalia onion ', 'garlic ', 'roasted red peppers ', 'fire roasted diced tomatoes ', 'dried basil ', 'crushed red pepper (optional)', 'Freshly cracked black pepper ', 'cream cheese (optional)']"
Thin and Crispy Pizza Crust,https://www.budgetbytes.com/thin-and-crispy-pizza-crust/,https://www.budgetbytes.com/wp-content/uploads/2015/06/Thin-and-Crispy-Pizza-Crust-above-268x200.jpg,"['warm water ', 'sugar ', 'active dry or instant yeast (or one 0.25oz. packet) ', 'all-purpose flour (plus more for dusting)', 'salt ']"
Three Pepper Pasta with Crispy Pepperoni,https://www.budgetbytes.com/three-pepper-pasta-with-crispy-pepperoni/,https://www.budgetbytes.com/wp-content/uploads/2015/06/Three-Pepper-Pasta-above-skillet-268x200.jpg,"['olive oil ', 'pepperoni (half of a 6oz. package)', 'garlic ', 'green bell pepper ', 'red bell pepper ', 'mild banana pepper rings ', 'pasta sauce ', 'dried basil ', 'dried oregano', 'crushed red pepper (optional)', 'thin spaghetti or angel hair pasta ']"
Slow Cooker Chicken Ropa Vieja,https://www.budgetbytes.com/slow-cooker-chicken-ropa-vieja/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['to 2 lb.s chicken pieces (boneless skinless)', 'garlic ', 'oregano ', 'cumin ', 'red pepper flakes ', 'Freshly cracked black pepper ', 'medium yellow onion ', 'medium green bell pepper ', 'medium red bell pepper ', 'diced tomatoes ', 'tomato paste ', 'Salt to taste (1/2 to 1 tsp)']"
Slow Cooker Chicken Ropa Vieja,https://www.budgetbytes.com/slow-cooker-chicken-ropa-vieja/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['to 2 lb.s chicken pieces (boneless skinless)', 'garlic ', 'oregano ', 'cumin ', 'red pepper flakes ', 'Freshly cracked black pepper ', 'medium yellow onion ', 'medium green bell pepper ', 'medium red bell pepper ', 'diced tomatoes ', 'tomato paste ', 'Salt to taste (1/2 to 1 tsp)']"
Spanish Chickpeas and Rice,https://www.budgetbytes.com/spanish-chickpeas-and-rice/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil ', 'garlic ', 'smoked paprika ', 'ground cumin ', 'dried oregano ', 'cayenne pepper ', 'Freshly cracked black pepper ', 'yellow onion ', 'uncooked long grain white rice ', 'diced tomatoes ', 'quartered artichoke hearts ', 'chickpeas ', 'vegetable broth* ', 'salt (or to taste)', 'fresh parsley ', 'fresh lemon ']"
Chili Lime Cantaloupe,https://www.budgetbytes.com/chili-lime-cantaloupe/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['medium cantaloupe ', 'fresh lime juice (about 1/2 lime)', 'honey ', 'salt ', 'crushed red pepper ']"
Thai Peanut Chicken,https://www.budgetbytes.com/thai-peanut-chicken/,https://www.budgetbytes.com/wp-content/uploads/2015/05/Thai-Peanut-Chicken-above-268x200.jpg,"['garlic ', 'fresh ginger ', 'fresh lime (1.5-2 Tbsp juice)', 'chili garlic sauce (or Sriracha)', 'soy sauce  ', 'honey (or brown sugar)', 'toasted sesame oil ', 'vegetable oil ', 'natural peanut butter ', 'hot water ', 'bunch fresh cilantro ', 'chicken pieces ']"
Apple Cherry Baked Oatmeal,https://www.budgetbytes.com/apple-cherry-baked-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2015/05/Apple-Cherry-Baked-Oatmeal-bowl-268x200.jpg,"['frozen pitted sweet cherries ', 'unsweetened applesauce ', 'large eggs ', 'vanilla extract ', 'almond extract ', 'cinnamon ', 'salt', 'baking powder ', 'milk ', 'uncooked old fashioned rolled oats ']"
Easy Spinach Ricotta Pasta,https://www.budgetbytes.com/easy-spinach-ricotta-pasta/,https://www.budgetbytes.com/wp-content/uploads/2015/05/Spinach-Ricotta-Pasta-fork-268x200.jpg,"['uncooked fettuccine ', 'olive oil ', 'garlic ', 'milk ', 'whole milk ricotta ', 'salt ', 'Freshly cracked pepper ', 'frozen chopped spinach ']"
Sweet n’ Spicy Chicken Bowls,https://www.budgetbytes.com/sweet-n-spicy-chicken-bowls/,https://www.budgetbytes.com/wp-content/uploads/2015/05/Spicy-Chicken-Bowl-close-268x200.jpg,"['mild chili powder ', 'ground cumin ', 'garlic powder ', 'smoked paprika ', 'cayenne pepper ', 'Freshly Cracked black Pepper to taste ', 'salt ', 'olive oil ', 'honey ', 'apple cider vinegar ']"
Minty Pea Salad,https://www.budgetbytes.com/minty-pea-salad/,https://www.budgetbytes.com/wp-content/uploads/2015/05/Minty-Pea-Salad-close-268x200.jpg,"['frozen peas ', 'fresh lemon ', 'small shallot, minced (about 2 Tbsp)', 'olive oil ', 'salt ', 'Freshly cracked pepper ', 'sprigs fresh mint ']"
Carrot Cake (for two),https://www.budgetbytes.com/carrot-cake-for-two/,https://www.budgetbytes.com/wp-content/uploads/2015/04/Carrot-Cakes-for-Two-eat-268x200.jpg,"['all-purpose flour $0.05', 'baking powder $0.04', 'salt $0.02', 'cinnamon $0.05', 'nutmeg $0.03', 'ground ginger', 'large egg', 'brown sugar $0.12', 'vanilla extract $0.07', 'vegetable oil $0.08', 'medium carrot $0.14']"
Smoky Tomato Soup,https://www.budgetbytes.com/smoky-tomato-soup/,https://www.budgetbytes.com/wp-content/uploads/2015/04/Smoky-Tomato-Soup-front-268x200.jpg,"['olive oil', 'small yellow onion', 'garlic', 'tomato paste', 'smoked paprika', 'cumin', 'fire roasted diced tomatoes', 'vegetable broth', 'brown sugar', 'Freshly cracked pepper to taste']"
Spinach and Feta Mashed Potatoes,https://www.budgetbytes.com/spinach-and-feta-mashed-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2015/04/Spinach-and-Feta-Mashed-Potatoes-above-268x200.jpg,"['russet potatoes (about 2.5 lbs.)', 'butter', 'garlic powder', 'salt', 'Freshly cracked pepper', 'milk', '(packed) fresh spinach', 'crumbled feta']"
Smoky Garlic Oven Fries,https://www.budgetbytes.com/smoky-garlic-oven-fries/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['russet potatoes', 'olive oil', '(approx.) garlic powder', '(approx.) smoked paprika', 'Generous salt and pepper', 'Non-stick spray (optional)']"
Blackberry Sage Pork Chops,https://www.budgetbytes.com/blackberry-sage-pork-chops/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['thin center cut pork chops (about 1 lb. total)', 'pinch of salt and pepper', 'olive oil', 'blackberry jam or preserves', 'butter', 'balsamic vinegar', 'water', 'dried sage', 'salt']"
Toasted Coconut Oat Bran,https://www.budgetbytes.com/toasted-coconut-oat-bran/,https://www.budgetbytes.com/wp-content/uploads/2015/04/Toasted-Coconut-Oat-Bran-front-268x200.jpg,"['unsweetened shredded coconut', 'light coconut milk', 'water', 'oat bran', 'salt']"
Sriracha Deviled Eggs,https://www.budgetbytes.com/sriracha-deviled-eggs/,https://www.budgetbytes.com/wp-content/uploads/2015/03/Sriracha-Deviled-Eggs-fill-268x200.jpg,"['large eggs', 'mayonnaise', 'Sriracha hot sauce', 'garlic powder', 'smoked paprika', 'Pinch of salt']"
Balsamic Chicken Thighs,https://www.budgetbytes.com/balsamic-chicken-thighs/,https://www.budgetbytes.com/wp-content/uploads/2015/03/Balsamic-Chicken-Thighs-close-268x200.jpg,"['olive oil', 'garlic', 'balsamic vinegar', 'brown sugar', 'soy sauce', 'Freshly cracked black pepper', 'boneless skinless chicken thighs', 'Fresh parsley for garnish (optional)']"
Parmesan & Pepper Kale Pasta,https://www.budgetbytes.com/parmesan-pepper-kale-pasta/,https://www.budgetbytes.com/wp-content/uploads/2015/03/Parmesan-Pepper-Kale-Pasta-bowl-268x200.jpg,"['butter', 'garlic', 'button mushrooms', 'kale (curly or lacinato)', 'chicken broth', 'pasta (any shape)', 'salt', 'grated Parmesan', 'Freshly cracked pepper']"
Curry Roasted Carrots,https://www.budgetbytes.com/curry-roasted-carrots/,https://www.budgetbytes.com/wp-content/uploads/2015/03/Curry-Roasted-Carrots-fork-268x200.jpg,"['carrots ', 'olive oil ', 'curry powder (hot or mild)', 'salt ', 'Handful fresh cilantro (optional)']"
Mujaddara,https://www.budgetbytes.com/mujaddara/,https://www.budgetbytes.com/wp-content/uploads/2015/03/Mujaddara-close-268x200.jpg,"['olive oil ', 'yellow onions ', 'cumin ', 'allspice ', 'ground cloves ', 'vegetable broth ', 'long grain white rice (or jasmine)', 'brown lentils ']"
No Sugar Added Banana Nut Granola,https://www.budgetbytes.com/no-sugar-added-banana-nut-granola/,https://www.budgetbytes.com/wp-content/uploads/2015/02/Banana-Nut-Granola-close-268x200.jpg,"['bananas, mashed (about 1 cup)', 'unsweetened apple sauce ', 'natural peanut butter ', 'cinnamon ', 'vanilla extract ', 'salt ', 'old fashioned rolled oats ', 'unsweetened shredded coconut* ', 'banana chips* ']"
Fudge Brownie Pots (for two),https://www.budgetbytes.com/fudge-brownie-pots-for-two/,https://www.budgetbytes.com/wp-content/uploads/2015/02/Fudge-Brownie-Pots-front-268x200.jpg,"['butter ', 'granulated sugar ', 'vanilla ', 'large egg ', 'all-purpose flour ', 'unsweetened cocoa powder ', 'baking powder ', 'salt ']"
No Knead English Muffin Bread,https://www.budgetbytes.com/no-knead-english-muffin-bread/,https://www.budgetbytes.com/wp-content/uploads/2015/02/English-Muffin-Bread-front-268x200.jpg,"['flour (plus some for dusting)', '(or one 1/4 oz. packet) instant yeast', 'sugar', 'salt', 'warm water', 'cornmeal']"
One Pot Pastalaya,https://www.budgetbytes.com/pastalaya/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['vegetable oil', 'smoked sausage (preferably Andouille)', 'garlic', 'frozen “seasoning mix”*', 'diced tomatoes', 'Creole seasoning**', 'oregano', 'smoked paprika', 'thyme', 'Freshly cracked pepper', 'chicken broth', 'water', 'penne pasta', 'half and half or cream', 'fresh parsley', 'green onions']"
Caramelized Onion and Artichoke Flatbread,https://www.budgetbytes.com/caramelized-onion-artichoke-flatbread/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['all-purpose flour ', 'salt', 'instant yeast ', 'water ']"
Pasta with Creamy Pumpkin Sauce,https://www.budgetbytes.com/pasta-creamy-pumpkin-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['garlic ', 'butter ', 'pumpkin purée ', 'chicken broth* ', 'nutmeg ', 'chili powder** ', 'cayenne pepper ', 'Freshly cracked black pepper ', 'half & half or cream ', 'pasta ']"
Nacho Taters,https://www.budgetbytes.com/nacho-taters/,https://www.budgetbytes.com/wp-content/uploads/2015/02/Nacho-Taters-close-268x200.jpg,"['russet potatoes (about 1 lb. each)', 'cooking oil', 'frozen corn kernels, thawed', 'recipe red enchilada sauce* ', 'cheddar cheese, shredded (about 1 cup)', 'black beans ', 'green onions ', 'jalapeños, pickled or fresh ']"
Green Chile Breakfast Quesadillas,https://www.budgetbytes.com/green-chile-breakfast-quesadillas/,https://www.budgetbytes.com/wp-content/uploads/2015/02/Green-Chile-Breakfast-Quesadilla-hand-268x200.jpg,"['Monterrey Jack or Pepper Jack, shredded', 'diced mild green chiles ', 'bunch fresh cilantro, chopped', 'large eggs ', 'fajita size 8″ diameter tortillas']"
White Beans with Tomato and Sausage,https://www.budgetbytes.com/white-beans-tomato-sausage/,https://www.budgetbytes.com/wp-content/uploads/2015/01/White-Beans-with-Tomato-and-Sausage-above-268x200.jpg,"['olive oil ', 'Italian Sausage (about 8oz. total)', 'yellow onion ', 'garlic ', 'crushed tomatoes ', 'dried basil ', 'dried oregano ', 'crushed red pepper (optional)', 'Freshly cracked black pepper', 'Great Northern beans ', 'frozen chopped spinach (1/4 of a 1 lb. bag) ', 'Salt to taste ']"
Smoky Roasted Sweet Potatoes,https://www.budgetbytes.com/smoky-roasted-sweet-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2015/01/Smoky-Roasted-Sweet-Potatoes-close-268x200.jpg,"['medium sweet potatoes, about 2 lbs. ', 'olive oil ', 'brown sugar ', 'smoked paprika ', 'garlic powder ', 'cayenne pepper, optional', 'salt ', 'Freshly cracked pepper, 10-15 cranks of a pepper mill']"
